********************For 0th molecule****************
Z: 17.0 | positon: (0.03,-0.89,-0.48) | Expt.Chrg: -0.369 | Predicted: -0.151 | Diff: -0.218
Z: 7.0 | positon: (-1.12,-0.62,0.00) | Expt.Chrg: -0.027 | Predicted: -0.089 | Diff: 0.062
Z: 8.0 | positon: (-1.44,-2.12,-0.25) | Expt.Chrg: -0.273 | Predicted: -0.085 | Diff: -0.188
Z: 1.0 | positon: (1.58,-1.09,0.46) | Expt.Chrg: -0.016 | Predicted: 0.083 | Diff: -0.100
Z: 1.0 | positon: (1.03,-1.47,-0.53) | Expt.Chrg: 0.133 | Predicted: 0.083 | Diff: 0.049
Z: 1.0 | positon: (2.54,-0.96,-0.22) | Expt.Chrg: 0.159 | Predicted: 0.083 | Diff: 0.076
Z: 1.0 | positon: (-1.61,2.05,0.63) | Expt.Chrg: 0.153 | Predicted: 0.083 | Diff: 0.070
Z: 1.0 | positon: (-1.29,2.40,-0.72) | Expt.Chrg: 0.284 | Predicted: 0.083 | Diff: 0.200
Z: 1.0 | positon: (-2.83,1.21,-0.55) | Expt.Chrg: -0.020 | Predicted: 0.083 | Diff: -0.103
Z: 1.0 | positon: (-1.09,-2.54,1.25) | Expt.Chrg: 0.279 | Predicted: 0.083 | Diff: 0.196
******************************************************
********************For 124th molecule****************
Z: 6.0 | positon: (2.03,-2.26,0.34) | Expt.Chrg: -0.295 | Predicted: -0.092 | Diff: -0.204
Z: 6.0 | positon: (1.31,-0.95,-0.79) | Expt.Chrg: -0.313 | Predicted: -0.092 | Diff: -0.221
Z: 6.0 | positon: (-0.48,-1.08,0.51) | Expt.Chrg: -0.068 | Predicted: -0.092 | Diff: 0.024
Z: 6.0 | positon: (-0.65,0.93,-0.14) | Expt.Chrg: 0.258 | Predicted: -0.093 | Diff: 0.351
Z: 8.0 | positon: (-2.67,1.10,0.15) | Expt.Chrg: -0.707 | Predicted: -0.098 | Diff: -0.610
Z: 8.0 | positon: (0.05,1.70,-0.36) | Expt.Chrg: -0.158 | Predicted: -0.098 | Diff: -0.060
Z: 1.0 | positon: (1.52,-2.73,0.95) | Expt.Chrg: 0.142 | Predicted: 0.070 | Diff: 0.072
Z: 1.0 | positon: (0.93,-3.25,-0.36) | Expt.Chrg: 0.110 | Predicted: 0.070 | Diff: 0.039
Z: 1.0 | positon: (2.22,-2.35,-0.57) | Expt.Chrg: 0.163 | Predicted: 0.070 | Diff: 0.092
Z: 1.0 | positon: (1.24,-0.29,0.80) | Expt.Chrg: 0.144 | Predicted: 0.070 | Diff: 0.073
Z: 1.0 | positon: (1.82,-0.25,-1.36) | Expt.Chrg: 0.153 | Predicted: 0.070 | Diff: 0.083
Z: 1.0 | positon: (-0.73,-1.41,-0.90) | Expt.Chrg: 0.343 | Predicted: 0.070 | Diff: 0.272
Z: 1.0 | positon: (-0.23,-0.36,0.69) | Expt.Chrg: -0.017 | Predicted: 0.070 | Diff: -0.088
Z: 1.0 | positon: (-2.69,0.56,1.20) | Expt.Chrg: 0.247 | Predicted: 0.070 | Diff: 0.177
******************************************************
********************For 125th molecule****************
Z: 6.0 | positon: (2.33,-2.01,0.51) | Expt.Chrg: -0.162 | Predicted: -0.092 | Diff: -0.071
Z: 6.0 | positon: (1.69,-0.74,0.16) | Expt.Chrg: -0.211 | Predicted: -0.092 | Diff: -0.119
Z: 6.0 | positon: (-0.39,-0.77,-0.39) | Expt.Chrg: -0.131 | Predicted: -0.092 | Diff: -0.039
Z: 6.0 | positon: (-0.57,1.29,-0.31) | Expt.Chrg: 0.484 | Predicted: -0.093 | Diff: 0.577
Z: 8.0 | positon: (-2.08,1.21,-0.08) | Expt.Chrg: -0.538 | Predicted: -0.098 | Diff: -0.440
Z: 8.0 | positon: (0.67,2.05,0.04) | Expt.Chrg: -0.429 | Predicted: -0.098 | Diff: -0.331
Z: 1.0 | positon: (1.59,-2.82,1.01) | Expt.Chrg: 0.131 | Predicted: 0.071 | Diff: 0.060
Z: 1.0 | positon: (0.63,-2.86,-0.40) | Expt.Chrg: 0.125 | Predicted: 0.071 | Diff: 0.055
Z: 1.0 | positon: (2.38,-2.19,-1.26) | Expt.Chrg: 0.144 | Predicted: 0.071 | Diff: 0.074
Z: 1.0 | positon: (1.81,-0.54,0.79) | Expt.Chrg: 0.012 | Predicted: 0.071 | Diff: -0.058
Z: 1.0 | positon: (2.14,-0.63,-0.77) | Expt.Chrg: 0.139 | Predicted: 0.071 | Diff: 0.068
Z: 1.0 | positon: (-0.62,-0.89,-0.78) | Expt.Chrg: -0.100 | Predicted: 0.071 | Diff: -0.170
Z: 1.0 | positon: (-0.44,-0.98,0.72) | Expt.Chrg: 0.186 | Predicted: 0.071 | Diff: 0.116
Z: 1.0 | positon: (-2.54,0.71,0.67) | Expt.Chrg: 0.349 | Predicted: 0.070 | Diff: 0.278
******************************************************
********************For 126th molecule****************
Z: 6.0 | positon: (1.86,-2.56,0.10) | Expt.Chrg: -0.199 | Predicted: -0.092 | Diff: -0.107
Z: 6.0 | positon: (1.03,-1.52,0.07) | Expt.Chrg: -0.367 | Predicted: -0.092 | Diff: -0.275
Z: 6.0 | positon: (0.18,-1.04,-0.05) | Expt.Chrg: -0.230 | Predicted: -0.093 | Diff: -0.137
Z: 6.0 | positon: (-0.42,0.48,-0.02) | Expt.Chrg: 0.357 | Predicted: -0.093 | Diff: 0.449
Z: 8.0 | positon: (-2.07,1.09,0.09) | Expt.Chrg: -0.357 | Predicted: -0.098 | Diff: -0.259
Z: 8.0 | positon: (-0.08,1.56,-0.40) | Expt.Chrg: -0.263 | Predicted: -0.098 | Diff: -0.165
Z: 1.0 | positon: (1.90,-2.25,1.13) | Expt.Chrg: 0.194 | Predicted: 0.071 | Diff: 0.124
Z: 1.0 | positon: (0.54,-2.19,-0.33) | Expt.Chrg: 0.312 | Predicted: 0.071 | Diff: 0.241
Z: 1.0 | positon: (2.65,-2.85,-0.56) | Expt.Chrg: 0.175 | Predicted: 0.071 | Diff: 0.104
Z: 1.0 | positon: (2.02,0.07,0.28) | Expt.Chrg: -0.024 | Predicted: 0.071 | Diff: -0.095
Z: 1.0 | positon: (1.81,-0.71,-0.41) | Expt.Chrg: 0.192 | Predicted: 0.071 | Diff: 0.122
Z: 1.0 | positon: (-0.51,-1.25,-0.80) | Expt.Chrg: 0.125 | Predicted: 0.071 | Diff: 0.055
Z: 1.0 | positon: (-0.87,-0.77,0.90) | Expt.Chrg: 0.074 | Predicted: 0.071 | Diff: 0.004
Z: 1.0 | positon: (-2.17,0.85,0.56) | Expt.Chrg: 0.011 | Predicted: 0.071 | Diff: -0.060
******************************************************
********************For 127th molecule****************
Z: 6.0 | positon: (3.29,-1.47,1.33) | Expt.Chrg: -0.204 | Predicted: -0.013 | Diff: -0.191
Z: 6.0 | positon: (1.71,-1.79,0.79) | Expt.Chrg: -0.307 | Predicted: -0.013 | Diff: -0.294
Z: 6.0 | positon: (1.18,-0.81,0.57) | Expt.Chrg: 0.017 | Predicted: -0.013 | Diff: 0.030
Z: 6.0 | positon: (-0.52,-0.48,-0.10) | Expt.Chrg: -0.184 | Predicted: -0.012 | Diff: -0.172
Z: 6.0 | positon: (-1.06,1.13,0.23) | Expt.Chrg: -0.080 | Predicted: -0.013 | Diff: -0.067
Z: 6.0 | positon: (-0.78,1.95,-0.94) | Expt.Chrg: 0.014 | Predicted: -0.013 | Diff: 0.027
Z: 6.0 | positon: (-1.39,3.68,-0.28) | Expt.Chrg: -0.463 | Predicted: -0.012 | Diff: -0.450
Z: 6.0 | positon: (-0.77,-1.00,-0.65) | Expt.Chrg: -0.109 | Predicted: -0.013 | Diff: -0.097
Z: 8.0 | positon: (-1.37,-2.07,-0.34) | Expt.Chrg: -0.304 | Predicted: -0.089 | Diff: -0.215
Z: 8.0 | positon: (-1.06,-0.82,-1.75) | Expt.Chrg: -0.243 | Predicted: -0.088 | Diff: -0.155
Z: 1.0 | positon: (3.75,-1.99,1.75) | Expt.Chrg: 0.090 | Predicted: 0.017 | Diff: 0.073
Z: 1.0 | positon: (4.07,-2.53,0.33) | Expt.Chrg: 0.126 | Predicted: 0.017 | Diff: 0.108
Z: 1.0 | positon: (3.33,-1.02,0.43) | Expt.Chrg: 0.179 | Predicted: 0.017 | Diff: 0.162
Z: 1.0 | positon: (0.91,-2.31,0.51) | Expt.Chrg: 0.188 | Predicted: 0.017 | Diff: 0.171
Z: 1.0 | positon: (1.27,-1.65,2.08) | Expt.Chrg: 0.208 | Predicted: 0.017 | Diff: 0.190
Z: 1.0 | positon: (2.10,0.88,1.26) | Expt.Chrg: 0.079 | Predicted: 0.017 | Diff: 0.061
Z: 1.0 | positon: (1.31,0.18,-1.10) | Expt.Chrg: -0.078 | Predicted: 0.017 | Diff: -0.095
Z: 1.0 | positon: (-0.61,-0.49,1.64) | Expt.Chrg: 0.062 | Predicted: 0.017 | Diff: 0.045
Z: 1.0 | positon: (-1.55,1.71,1.17) | Expt.Chrg: 0.216 | Predicted: 0.017 | Diff: 0.198
Z: 1.0 | positon: (0.14,1.38,1.68) | Expt.Chrg: -0.024 | Predicted: 0.017 | Diff: -0.041
Z: 1.0 | positon: (1.14,1.86,-0.88) | Expt.Chrg: 0.202 | Predicted: 0.017 | Diff: 0.185
Z: 1.0 | positon: (-0.95,1.52,-1.45) | Expt.Chrg: 0.019 | Predicted: 0.017 | Diff: 0.002
Z: 1.0 | positon: (-1.23,4.42,0.65) | Expt.Chrg: 0.237 | Predicted: 0.017 | Diff: 0.219
Z: 1.0 | positon: (-0.34,4.34,-0.82) | Expt.Chrg: 0.128 | Predicted: 0.017 | Diff: 0.111
Z: 1.0 | positon: (-1.51,4.00,-0.21) | Expt.Chrg: -0.105 | Predicted: 0.017 | Diff: -0.123
Z: 1.0 | positon: (-2.28,-2.26,1.13) | Expt.Chrg: 0.336 | Predicted: 0.017 | Diff: 0.319
******************************************************
********************For 128th molecule****************
Z: 6.0 | positon: (3.94,-1.32,0.78) | Expt.Chrg: -0.295 | Predicted: -0.013 | Diff: -0.283
Z: 6.0 | positon: (2.05,-1.46,0.73) | Expt.Chrg: -0.228 | Predicted: -0.013 | Diff: -0.215
Z: 6.0 | positon: (1.31,-0.16,0.29) | Expt.Chrg: -0.237 | Predicted: -0.013 | Diff: -0.224
Z: 6.0 | positon: (-0.41,-0.19,0.67) | Expt.Chrg: -0.196 | Predicted: -0.012 | Diff: -0.184
Z: 6.0 | positon: (-0.85,1.40,0.32) | Expt.Chrg: -0.248 | Predicted: -0.013 | Diff: -0.235
Z: 6.0 | positon: (-0.25,2.32,-0.26) | Expt.Chrg: -0.239 | Predicted: -0.013 | Diff: -0.226
Z: 6.0 | positon: (-0.66,4.36,0.29) | Expt.Chrg: -0.324 | Predicted: -0.013 | Diff: -0.311
Z: 6.0 | positon: (-1.11,-1.15,-0.81) | Expt.Chrg: 0.338 | Predicted: -0.012 | Diff: 0.350
Z: 8.0 | positon: (-1.48,-2.13,-0.58) | Expt.Chrg: -0.196 | Predicted: -0.089 | Diff: -0.107
Z: 8.0 | positon: (-0.89,-0.30,-2.36) | Expt.Chrg: -0.480 | Predicted: -0.088 | Diff: -0.391
Z: 1.0 | positon: (3.08,-1.73,2.54) | Expt.Chrg: 0.345 | Predicted: 0.017 | Diff: 0.328
Z: 1.0 | positon: (3.95,-2.62,0.42) | Expt.Chrg: 0.116 | Predicted: 0.017 | Diff: 0.099
Z: 1.0 | positon: (3.51,-1.04,0.30) | Expt.Chrg: -0.043 | Predicted: 0.017 | Diff: -0.060
Z: 1.0 | positon: (1.37,-2.58,0.32) | Expt.Chrg: 0.130 | Predicted: 0.017 | Diff: 0.113
Z: 1.0 | positon: (1.14,-1.39,2.06) | Expt.Chrg: -0.018 | Predicted: 0.017 | Diff: -0.035
Z: 1.0 | positon: (1.81,0.90,1.03) | Expt.Chrg: 0.134 | Predicted: 0.017 | Diff: 0.116
Z: 1.0 | positon: (1.80,0.25,-0.73) | Expt.Chrg: 0.145 | Predicted: 0.017 | Diff: 0.128
Z: 1.0 | positon: (-0.31,-0.10,1.38) | Expt.Chrg: 0.036 | Predicted: 0.017 | Diff: 0.019
Z: 1.0 | positon: (-1.66,1.64,0.94) | Expt.Chrg: 0.154 | Predicted: 0.017 | Diff: 0.137
Z: 1.0 | positon: (-0.14,1.67,1.49) | Expt.Chrg: 0.009 | Predicted: 0.017 | Diff: -0.008
Z: 1.0 | positon: (0.51,2.72,-0.11) | Expt.Chrg: 0.104 | Predicted: 0.017 | Diff: 0.087
Z: 1.0 | positon: (-0.78,1.75,-1.05) | Expt.Chrg: 0.198 | Predicted: 0.017 | Diff: 0.180
Z: 1.0 | positon: (-1.08,4.12,0.83) | Expt.Chrg: 0.054 | Predicted: 0.017 | Diff: 0.036
Z: 1.0 | positon: (-0.23,4.62,-0.52) | Expt.Chrg: 0.160 | Predicted: 0.017 | Diff: 0.143
Z: 1.0 | positon: (-1.99,3.58,-0.19) | Expt.Chrg: 0.107 | Predicted: 0.017 | Diff: 0.089
Z: 1.0 | positon: (-2.34,-1.94,0.52) | Expt.Chrg: 0.472 | Predicted: 0.017 | Diff: 0.455
******************************************************
********************For 129th molecule****************
Z: 6.0 | positon: (3.05,-1.52,0.73) | Expt.Chrg: -0.317 | Predicted: -0.013 | Diff: -0.304
Z: 6.0 | positon: (2.00,-1.48,1.26) | Expt.Chrg: -0.079 | Predicted: -0.013 | Diff: -0.066
Z: 6.0 | positon: (0.91,0.05,0.09) | Expt.Chrg: -0.340 | Predicted: -0.013 | Diff: -0.327
Z: 6.0 | positon: (-0.11,-0.25,0.16) | Expt.Chrg: 0.027 | Predicted: -0.012 | Diff: 0.040
Z: 6.0 | positon: (-0.62,1.54,0.91) | Expt.Chrg: -0.578 | Predicted: -0.013 | Diff: -0.566
Z: 6.0 | positon: (-0.17,2.72,-1.05) | Expt.Chrg: -0.101 | Predicted: -0.013 | Diff: -0.088
Z: 6.0 | positon: (-1.12,3.17,0.22) | Expt.Chrg: -0.209 | Predicted: -0.013 | Diff: -0.196
Z: 6.0 | positon: (-0.57,-1.15,-0.30) | Expt.Chrg: 0.294 | Predicted: -0.012 | Diff: 0.306
Z: 8.0 | positon: (-2.06,-1.55,0.44) | Expt.Chrg: -0.308 | Predicted: -0.088 | Diff: -0.220
Z: 8.0 | positon: (-1.07,-0.80,-1.73) | Expt.Chrg: -0.483 | Predicted: -0.088 | Diff: -0.395
Z: 1.0 | positon: (4.11,-1.67,1.70) | Expt.Chrg: 0.176 | Predicted: 0.017 | Diff: 0.159
Z: 1.0 | positon: (3.00,-2.73,0.09) | Expt.Chrg: 0.262 | Predicted: 0.017 | Diff: 0.245
Z: 1.0 | positon: (3.48,-0.66,0.83) | Expt.Chrg: 0.187 | Predicted: 0.017 | Diff: 0.170
Z: 1.0 | positon: (1.10,-2.72,0.42) | Expt.Chrg: 0.064 | Predicted: 0.017 | Diff: 0.047
Z: 1.0 | positon: (1.31,-1.63,1.93) | Expt.Chrg: 0.172 | Predicted: 0.017 | Diff: 0.155
Z: 1.0 | positon: (1.61,0.29,0.75) | Expt.Chrg: 0.176 | Predicted: 0.017 | Diff: 0.158
Z: 1.0 | positon: (1.38,-0.05,-0.00) | Expt.Chrg: 0.026 | Predicted: 0.017 | Diff: 0.009
Z: 1.0 | positon: (-0.86,-1.52,1.87) | Expt.Chrg: -0.027 | Predicted: 0.017 | Diff: -0.045
Z: 1.0 | positon: (-1.31,1.34,0.77) | Expt.Chrg: 0.151 | Predicted: 0.017 | Diff: 0.133
Z: 1.0 | positon: (-0.50,1.59,0.80) | Expt.Chrg: -0.113 | Predicted: 0.018 | Diff: -0.130
Z: 1.0 | positon: (0.46,2.87,0.00) | Expt.Chrg: 0.299 | Predicted: 0.017 | Diff: 0.282
Z: 1.0 | positon: (-1.27,1.83,-1.47) | Expt.Chrg: 0.383 | Predicted: 0.017 | Diff: 0.366
Z: 1.0 | positon: (-1.20,3.82,0.84) | Expt.Chrg: 0.110 | Predicted: 0.017 | Diff: 0.093
Z: 1.0 | positon: (-0.71,4.42,-0.73) | Expt.Chrg: 0.088 | Predicted: 0.017 | Diff: 0.071
Z: 1.0 | positon: (-1.93,3.86,-0.52) | Expt.Chrg: 0.148 | Predicted: 0.017 | Diff: 0.131
Z: 1.0 | positon: (-1.83,-1.86,0.86) | Expt.Chrg: -0.011 | Predicted: 0.017 | Diff: -0.028
******************************************************
********************For 130th molecule****************
Z: 6.0 | positon: (2.86,-1.53,1.00) | Expt.Chrg: -0.344 | Predicted: -0.013 | Diff: -0.331
Z: 6.0 | positon: (1.69,-1.25,0.83) | Expt.Chrg: -0.143 | Predicted: -0.012 | Diff: -0.131
Z: 6.0 | positon: (1.27,-0.11,0.18) | Expt.Chrg: -0.310 | Predicted: -0.012 | Diff: -0.298
Z: 6.0 | positon: (0.19,-0.35,0.42) | Expt.Chrg: -0.165 | Predicted: -0.011 | Diff: -0.154
Z: 6.0 | positon: (-0.43,1.13,1.05) | Expt.Chrg: -0.348 | Predicted: -0.013 | Diff: -0.335
Z: 6.0 | positon: (0.03,1.50,-0.41) | Expt.Chrg: -0.192 | Predicted: -0.013 | Diff: -0.179
Z: 6.0 | positon: (-1.13,3.65,0.26) | Expt.Chrg: -0.326 | Predicted: -0.013 | Diff: -0.313
Z: 6.0 | positon: (-1.16,-0.48,-0.56) | Expt.Chrg: -0.079 | Predicted: -0.012 | Diff: -0.067
Z: 8.0 | positon: (-1.85,-1.45,-0.45) | Expt.Chrg: -0.100 | Predicted: -0.090 | Diff: -0.010
Z: 8.0 | positon: (-0.69,-1.24,-1.27) | Expt.Chrg: -0.032 | Predicted: -0.089 | Diff: 0.057
Z: 1.0 | positon: (3.70,-1.77,2.08) | Expt.Chrg: 0.111 | Predicted: 0.017 | Diff: 0.094
Z: 1.0 | positon: (3.55,-2.54,0.01) | Expt.Chrg: 0.117 | Predicted: 0.017 | Diff: 0.100
Z: 1.0 | positon: (4.04,-0.80,0.91) | Expt.Chrg: 0.126 | Predicted: 0.017 | Diff: 0.109
Z: 1.0 | positon: (1.16,-2.97,0.06) | Expt.Chrg: -0.013 | Predicted: 0.017 | Diff: -0.031
Z: 1.0 | positon: (1.25,-2.20,1.91) | Expt.Chrg: 0.220 | Predicted: 0.017 | Diff: 0.203
Z: 1.0 | positon: (1.77,0.68,0.82) | Expt.Chrg: 0.192 | Predicted: 0.017 | Diff: 0.175
Z: 1.0 | positon: (1.38,0.00,-0.49) | Expt.Chrg: 0.098 | Predicted: 0.017 | Diff: 0.080
Z: 1.0 | positon: (-0.74,-0.54,1.34) | Expt.Chrg: 0.198 | Predicted: 0.017 | Diff: 0.180
Z: 1.0 | positon: (-1.65,1.30,1.30) | Expt.Chrg: 0.132 | Predicted: 0.017 | Diff: 0.115
Z: 1.0 | positon: (-0.42,1.89,1.44) | Expt.Chrg: 0.094 | Predicted: 0.017 | Diff: 0.077
Z: 1.0 | positon: (0.86,3.00,-1.07) | Expt.Chrg: 0.049 | Predicted: 0.017 | Diff: 0.032
Z: 1.0 | positon: (-0.95,1.86,-1.40) | Expt.Chrg: 0.170 | Predicted: 0.017 | Diff: 0.152
Z: 1.0 | positon: (-0.77,3.33,0.56) | Expt.Chrg: -0.039 | Predicted: 0.017 | Diff: -0.056
Z: 1.0 | positon: (-0.33,4.20,-0.73) | Expt.Chrg: 0.155 | Predicted: 0.017 | Diff: 0.137
Z: 1.0 | positon: (-1.59,4.02,-0.40) | Expt.Chrg: 0.163 | Predicted: 0.017 | Diff: 0.146
Z: 1.0 | positon: (-1.73,-1.79,0.47) | Expt.Chrg: 0.266 | Predicted: 0.017 | Diff: 0.249
******************************************************
********************For 131th molecule****************
Z: 8.0 | positon: (3.21,-0.75,0.43) | Expt.Chrg: -0.192 | Predicted: -0.083 | Diff: -0.109
Z: 6.0 | positon: (2.50,-0.04,0.41) | Expt.Chrg: -0.089 | Predicted: -0.028 | Diff: -0.061
Z: 6.0 | positon: (2.20,1.28,0.00) | Expt.Chrg: -0.265 | Predicted: -0.026 | Diff: -0.238
Z: 6.0 | positon: (0.99,2.41,-0.83) | Expt.Chrg: 0.099 | Predicted: -0.027 | Diff: 0.126
Z: 6.0 | positon: (-0.45,0.68,-0.36) | Expt.Chrg: -0.055 | Predicted: -0.025 | Diff: -0.030
Z: 6.0 | positon: (-1.69,1.86,0.16) | Expt.Chrg: -0.075 | Predicted: -0.026 | Diff: -0.048
Z: 6.0 | positon: (-2.25,1.10,0.09) | Expt.Chrg: 0.020 | Predicted: -0.027 | Diff: 0.047
Z: 6.0 | positon: (-1.84,-0.65,0.19) | Expt.Chrg: 0.411 | Predicted: -0.027 | Diff: 0.438
Z: 8.0 | positon: (-3.25,-1.30,0.61) | Expt.Chrg: -0.539 | Predicted: -0.082 | Diff: -0.457
Z: 8.0 | positon: (-0.60,-1.04,-0.14) | Expt.Chrg: -0.251 | Predicted: -0.083 | Diff: -0.168
Z: 6.0 | positon: (-0.02,0.13,0.02) | Expt.Chrg: -0.053 | Predicted: -0.024 | Diff: -0.029
Z: 6.0 | positon: (1.52,-0.97,0.29) | Expt.Chrg: 0.209 | Predicted: -0.027 | Diff: 0.236
Z: 8.0 | positon: (1.23,-1.93,0.63) | Expt.Chrg: -0.235 | Predicted: -0.082 | Diff: -0.153
Z: 1.0 | positon: (4.13,-0.27,1.03) | Expt.Chrg: 0.352 | Predicted: 0.094 | Diff: 0.257
Z: 1.0 | positon: (3.32,1.96,-0.50) | Expt.Chrg: 0.100 | Predicted: 0.094 | Diff: 0.006
Z: 1.0 | positon: (0.62,2.82,-0.39) | Expt.Chrg: -0.051 | Predicted: 0.094 | Diff: -0.146
Z: 1.0 | positon: (-2.11,2.33,0.17) | Expt.Chrg: 0.064 | Predicted: 0.094 | Diff: -0.031
Z: 1.0 | positon: (-3.45,1.10,0.49) | Expt.Chrg: 0.137 | Predicted: 0.094 | Diff: 0.043
Z: 1.0 | positon: (0.94,-2.95,1.26) | Expt.Chrg: 0.412 | Predicted: 0.094 | Diff: 0.317
******************************************************
********************For 132th molecule****************
Z: 8.0 | positon: (3.83,-0.87,-0.58) | Expt.Chrg: -0.694 | Predicted: -0.082 | Diff: -0.612
Z: 6.0 | positon: (2.28,0.05,0.57) | Expt.Chrg: -0.010 | Predicted: -0.026 | Diff: 0.016
Z: 6.0 | positon: (2.34,1.51,-0.18) | Expt.Chrg: -0.129 | Predicted: -0.027 | Diff: -0.102
Z: 6.0 | positon: (0.92,1.95,-0.20) | Expt.Chrg: -0.211 | Predicted: -0.027 | Diff: -0.184
Z: 6.0 | positon: (-0.06,1.35,-0.03) | Expt.Chrg: 0.006 | Predicted: -0.025 | Diff: 0.031
Z: 6.0 | positon: (-1.68,1.24,-0.34) | Expt.Chrg: -0.004 | Predicted: -0.026 | Diff: 0.022
Z: 6.0 | positon: (-2.42,0.85,-0.17) | Expt.Chrg: -0.185 | Predicted: -0.027 | Diff: -0.157
Z: 6.0 | positon: (-2.74,-0.53,-0.18) | Expt.Chrg: 0.425 | Predicted: -0.028 | Diff: 0.453
Z: 8.0 | positon: (-3.13,-1.31,0.35) | Expt.Chrg: 0.035 | Predicted: -0.082 | Diff: 0.118
Z: 8.0 | positon: (-0.92,-1.26,-0.17) | Expt.Chrg: -0.532 | Predicted: -0.083 | Diff: -0.449
Z: 6.0 | positon: (-0.04,-0.26,0.40) | Expt.Chrg: -0.021 | Predicted: -0.025 | Diff: 0.004
Z: 6.0 | positon: (0.78,-1.02,0.24) | Expt.Chrg: 0.074 | Predicted: -0.027 | Diff: 0.101
Z: 8.0 | positon: (1.03,-1.95,0.02) | Expt.Chrg: -0.061 | Predicted: -0.082 | Diff: 0.021
Z: 1.0 | positon: (4.01,-0.75,0.64) | Expt.Chrg: 0.249 | Predicted: 0.095 | Diff: 0.154
Z: 1.0 | positon: (3.22,2.07,-0.82) | Expt.Chrg: 0.187 | Predicted: 0.095 | Diff: 0.092
Z: 1.0 | positon: (1.04,2.95,-0.38) | Expt.Chrg: 0.143 | Predicted: 0.095 | Diff: 0.049
Z: 1.0 | positon: (-1.03,3.01,0.21) | Expt.Chrg: 0.128 | Predicted: 0.095 | Diff: 0.034
Z: 1.0 | positon: (-3.20,1.24,0.93) | Expt.Chrg: 0.185 | Predicted: 0.095 | Diff: 0.090
Z: 1.0 | positon: (1.62,-2.72,1.24) | Expt.Chrg: 0.414 | Predicted: 0.095 | Diff: 0.320
******************************************************
********************For 133th molecule****************
Z: 8.0 | positon: (3.20,-0.11,0.09) | Expt.Chrg: 0.267 | Predicted: -0.083 | Diff: 0.349
Z: 6.0 | positon: (2.58,-0.30,0.09) | Expt.Chrg: -0.139 | Predicted: -0.028 | Diff: -0.112
Z: 6.0 | positon: (2.03,1.11,-0.35) | Expt.Chrg: -0.226 | Predicted: -0.027 | Diff: -0.199
Z: 6.0 | positon: (0.47,1.65,-0.09) | Expt.Chrg: -0.037 | Predicted: -0.026 | Diff: -0.011
Z: 6.0 | positon: (-0.49,0.87,-0.67) | Expt.Chrg: -0.127 | Predicted: -0.025 | Diff: -0.102
Z: 6.0 | positon: (-1.28,1.59,0.54) | Expt.Chrg: -0.070 | Predicted: -0.026 | Diff: -0.044
Z: 6.0 | positon: (-2.10,0.88,0.11) | Expt.Chrg: -0.178 | Predicted: -0.028 | Diff: -0.150
Z: 6.0 | positon: (-2.00,-0.23,0.60) | Expt.Chrg: 0.073 | Predicted: -0.027 | Diff: 0.101
Z: 8.0 | positon: (-3.33,-0.63,0.20) | Expt.Chrg: -0.562 | Predicted: -0.083 | Diff: -0.480
Z: 8.0 | positon: (-1.61,-0.89,0.27) | Expt.Chrg: 0.121 | Predicted: -0.083 | Diff: 0.204
Z: 6.0 | positon: (-0.36,-0.60,-0.19) | Expt.Chrg: 0.178 | Predicted: -0.023 | Diff: 0.201
Z: 6.0 | positon: (1.58,-1.37,-0.02) | Expt.Chrg: -0.020 | Predicted: -0.027 | Diff: 0.007
Z: 8.0 | positon: (1.78,-2.45,0.27) | Expt.Chrg: -0.188 | Predicted: -0.082 | Diff: -0.106
Z: 1.0 | positon: (4.17,-0.73,0.79) | Expt.Chrg: 0.121 | Predicted: 0.094 | Diff: 0.026
Z: 1.0 | positon: (3.70,2.24,-0.48) | Expt.Chrg: 0.054 | Predicted: 0.094 | Diff: -0.040
Z: 1.0 | positon: (0.64,3.33,-0.30) | Expt.Chrg: 0.187 | Predicted: 0.094 | Diff: 0.092
Z: 1.0 | positon: (-2.00,3.04,-0.33) | Expt.Chrg: -0.011 | Predicted: 0.094 | Diff: -0.106
Z: 1.0 | positon: (-3.97,1.11,0.23) | Expt.Chrg: 0.331 | Predicted: 0.094 | Diff: 0.237
Z: 1.0 | positon: (1.54,-2.64,0.95) | Expt.Chrg: 0.227 | Predicted: 0.094 | Diff: 0.132
******************************************************
********************For 134th molecule****************
Z: 6.0 | positon: (4.42,-0.24,0.18) | Expt.Chrg: -0.337 | Predicted: -0.023 | Diff: -0.314
Z: 6.0 | positon: (3.20,-0.30,0.63) | Expt.Chrg: 0.216 | Predicted: -0.023 | Diff: 0.239
Z: 8.0 | positon: (2.58,-1.03,0.98) | Expt.Chrg: -0.119 | Predicted: -0.077 | Diff: -0.043
Z: 7.0 | positon: (2.21,-0.10,-0.60) | Expt.Chrg: -0.369 | Predicted: -0.057 | Diff: -0.312
Z: 6.0 | positon: (1.01,0.75,0.02) | Expt.Chrg: -0.326 | Predicted: -0.021 | Diff: -0.305
Z: 7.0 | positon: (0.86,1.58,-0.73) | Expt.Chrg: 0.077 | Predicted: -0.057 | Diff: 0.134
Z: 7.0 | positon: (-0.09,1.00,-0.83) | Expt.Chrg: -0.271 | Predicted: -0.056 | Diff: -0.214
